bedrooms,bathrooms,toilets,parking_space,house_type,town,state,price,latitude,total_rooms,longitude
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,59000000.0,6.4698419,13.0,3.5851718
5.0,7.0,7.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,19.0,3.5851718
4.0,5.0,5.0,3.0,Terraced Duplexes,Katampe,Abuja,60000000.0,9.1010936,14.0,7.446778
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,50000000.0,6.464587400000001,13.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,5.0,Detached Duplex,Ajah,Lagos,62000000.0,6.464587400000001,13.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Wuye,Abuja,180000000.0,9.0502115,16.0,7.4440401
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ajah,Lagos,135000000.0,6.464587400000001,16.0,3.5725244
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Life Camp,Abuja,60000000.0,9.0848611,13.0,7.3694922
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,58000000.0,6.4698419,13.0,3.5851718
4.0,3.0,3.0,2.0,Detached Bungalow,Gwarinpa,Abuja,55000000.0,9.0673179,10.0,7.398260199999999
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,2.0,Detached Duplex,Owerri Municipal,Imo,180000000.0,5.4682267,16.0,7.0175879
5.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,18.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,130000000.0,6.4698419,13.0,3.5851718
3.0,3.0,3.0,2.0,Terraced Duplexes,Lekki,Lagos,80000000.0,6.4698419,9.0,3.5851718
4.0,4.0,5.0,5.0,Terraced Duplexes,Jahi,Abuja,65000000.0,9.1068175,13.0,7.447600800000001
4.0,5.0,6.0,6.0,Detached Bungalow,Port Harcourt,Rivers,55000000.0,4.847222599999999,15.0,6.974603999999999
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,2.0,Detached Duplex,Port Harcourt,Rivers,50000000.0,4.847222599999999,16.0,6.974603999999999
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,8.0,Detached Duplex,Ibeju Lekki,Lagos,65000000.0,6.4569054,16.0,3.8858955
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,58000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
4.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,67000000.0,6.464587400000001,15.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,16.0,3.5725244
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,14.0,3.5851718
4.0,4.0,4.0,4.0,Terraced Duplexes,Wuye,Abuja,55000000.0,9.0502115,12.0,7.4440401
5.0,5.0,5.0,4.0,Detached Duplex,Magodo,Lagos,180000000.0,6.6178643,15.0,3.4000616
5.0,5.0,5.0,2.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,16.0,3.5725244
4.0,4.0,4.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,12.0,3.5725244
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,78000000.0,6.4698419,13.0,3.5851718
3.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,115000000.0,6.4698419,11.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,10.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Jahi,Abuja,75000000.0,9.1068175,13.0,7.447600800000001
4.0,4.0,5.0,4.0,Semi Detached Bungalow,Victoria Island (VI),Lagos,140000000.0,6.429098199999999,13.0,3.4238032
5.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,94000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,5.0,Detached Duplex,Ajah,Lagos,150000000.0,6.464587400000001,13.0,3.5725244
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,14.0,3.5725244
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,115000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Victoria Island (VI),Lagos,130000000.0,6.429098199999999,13.0,3.4238032
6.0,5.0,7.0,4.0,Detached Duplex,Ikeja,Lagos,180000000.0,6.601838,18.0,3.3514863
4.0,5.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,60000000.0,9.0848611,14.0,7.3694922
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
3.0,6.0,4.0,6.0,Detached Bungalow,Lokogoma District,Abuja,50000000.0,8.978615699999999,13.0,7.458202999999998
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,85000000.0,6.464587400000001,16.0,3.5725244
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0,6.537182500000001,19.0,3.322734
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,145000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,15.0,3.5851718
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,110000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
4.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0,6.464587400000001,15.0,3.5725244
3.0,3.0,4.0,3.0,Terraced Bungalow,Ikoyi,Lagos,180000000.0,6.449999999999999,10.0,3.433333
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,14.0,3.5851718
3.0,2.0,2.0,4.0,Block of Flats,Ibadan,Oyo,70000000.0,7.3775355,7.0,3.9470396
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
5.0,6.0,6.0,4.0,Semi Detached Duplex,Guzape District,Abuja,145000000.0,9.0117252,17.0,7.5079538
5.0,5.0,5.0,4.0,Detached Duplex,Magodo,Lagos,175000000.0,6.6178643,15.0,3.4000616
3.0,4.0,4.0,4.0,Terraced Duplexes,Ajah,Lagos,65000000.0,6.464587400000001,11.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,135000000.0,6.4698419,16.0,3.5851718
4.0,5.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,15.0,3.5851718
4.0,5.0,5.0,5.0,Semi Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
4.0,5.0,6.0,3.0,Terraced Duplexes,Ikoyi,Lagos,160000000.0,6.449999999999999,15.0,3.433333
4.0,4.0,5.0,2.0,Terraced Duplexes,Guzape District,Abuja,55000000.0,9.0117252,13.0,7.5079538
6.0,6.0,7.0,8.0,Detached Duplex,Lekki,Lagos,175000000.0,6.4698419,19.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
5.0,5.0,5.0,6.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,15.0,3.5851718
4.0,5.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,65000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Wuye,Abuja,90000000.0,9.0502115,13.0,7.4440401
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,2.0,Detached Duplex,Ajah,Lagos,75000000.0,6.464587400000001,16.0,3.5725244
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,130000000.0,6.4698419,14.0,3.5851718
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,18.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Port Harcourt,Rivers,155000000.0,4.847222599999999,16.0,6.974603999999999
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,13.0,3.5851718
4.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,15.0,3.5851718
3.0,3.0,4.0,3.0,Terraced Duplexes,Wuye,Abuja,60000000.0,9.0502115,10.0,7.4440401
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
5.0,5.0,7.0,4.0,Detached Duplex,Ajah,Lagos,55000000.0,6.464587400000001,17.0,3.5725244
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,17.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,14.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,120000000.0,6.464587400000001,13.0,3.5725244
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,90000000.0,6.464587400000001,16.0,3.5725244
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,16.0,3.5851718
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,12.0,3.5851718
6.0,6.0,7.0,5.0,Detached Duplex,Isheri North,Lagos,155000000.0,6.6334151,19.0,3.41202
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,60000000.0,6.4698419,14.0,3.5851718
5.0,6.0,7.0,4.0,Detached Duplex,Ajah,Lagos,80000000.0,6.464587400000001,18.0,3.5725244
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,57000000.0,6.4698419,12.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,13.0,3.5725244
6.0,7.0,7.0,6.0,Detached Duplex,Port Harcourt,Rivers,100000000.0,4.847222599999999,20.0,6.974603999999999
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Victoria Island (VI),Lagos,170000000.0,6.429098199999999,13.0,3.4238032
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,135000000.0,6.4698419,15.0,3.5851718
3.0,3.0,4.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,10.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Block of Flats,Ikeja,Lagos,105000000.0,6.601838,14.0,3.3514863
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,52000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
8.0,5.0,5.0,5.0,Detached Duplex,Port Harcourt,Rivers,85000000.0,4.847222599999999,18.0,6.974603999999999
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,96000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,130000000.0,6.464587400000001,16.0,3.5725244
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,155000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,89000000.0,6.4698419,13.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0,6.4698419,15.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,180000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,1.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
3.0,5.0,5.0,4.0,Terraced Duplexes,Ajah,Lagos,65000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,12.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,13.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,130000000.0,6.464587400000001,16.0,3.5725244
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,82000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
6.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,19.0,3.5851718
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,5.0,Semi Detached Duplex,Lekki,Lagos,63000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,48000000.0,6.4698419,13.0,3.5851718
5.0,5.0,5.0,6.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,15.0,3.5851718
6.0,6.0,7.0,3.0,Detached Duplex,Lekki,Lagos,72000000.0,6.4698419,19.0,3.5851718
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0,6.4569054,16.0,3.8858955
4.0,4.0,5.0,4.0,Detached Duplex,Port Harcourt,Rivers,94000000.0,4.847222599999999,13.0,6.974603999999999
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,145000000.0,6.4698419,16.0,3.5851718
3.0,5.0,5.0,4.0,Block of Flats,Owerri Municipal,Imo,50000000.0,5.4682267,13.0,7.0175879
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,13.0,3.5851718
5.0,6.0,6.0,6.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,17.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,56000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Bungalow,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,105000000.0,6.4698419,16.0,3.5851718
5.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,18.0,3.5851718
4.0,5.0,5.0,8.0,Detached Duplex,Magodo,Lagos,140000000.0,6.6178643,14.0,3.4000616
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,50000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,3.0,Block of Flats,Victoria Island (VI),Lagos,120000000.0,6.429098199999999,10.0,3.4238032
4.0,4.0,4.0,3.0,Detached Duplex,Ikeja,Lagos,72000000.0,6.601838,12.0,3.3514863
4.0,5.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Guzape District,Abuja,100000000.0,9.0117252,14.0,7.5079538
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,14.0,3.5851718
4.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,95000000.0,6.464587400000001,15.0,3.5725244
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,12.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,14.0,3.5851718
6.0,6.0,9.0,8.0,Detached Duplex,Ajah,Lagos,150000000.0,6.464587400000001,21.0,3.5725244
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,160000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,89000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,116000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,135000000.0,6.429098199999999,14.0,3.4238032
4.0,5.0,6.0,3.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,15.0,3.5725244
5.0,5.0,6.0,1.0,Detached Duplex,Gwarinpa,Abuja,180000000.0,9.0673179,16.0,7.398260199999999
4.0,4.0,4.0,4.0,Detached Duplex,Magodo,Lagos,130000000.0,6.6178643,12.0,3.4000616
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,2.0,Detached Duplex,Ajah,Lagos,62000000.0,6.464587400000001,16.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,8.0,Detached Duplex,Lekki,Lagos,88000000.0,6.4698419,13.0,3.5851718
5.0,6.0,6.0,1.0,Detached Duplex,Ajah,Lagos,170000000.0,6.464587400000001,17.0,3.5725244
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,63000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
6.0,6.0,7.0,4.0,Terraced Duplexes,Guzape District,Abuja,150000000.0,9.0117252,19.0,7.5079538
3.0,3.0,3.0,1.0,Block of Flats,Owerri Municipal,Imo,50000000.0,5.4682267,9.0,7.0175879
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,76000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,13.0,3.5725244
5.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,5.0,Detached Duplex,Ikeja,Lagos,135000000.0,6.601838,13.0,3.3514863
3.0,6.0,4.0,6.0,Detached Bungalow,Lokogoma District,Abuja,50000000.0,8.978615699999999,13.0,7.458202999999998
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0,6.537182500000001,19.0,3.322734
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,78000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0,6.4569054,16.0,3.8858955
6.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,19.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,17.0,3.5851718
3.0,4.0,3.0,4.0,Block of Flats,Ikoyi,Lagos,130000000.0,6.449999999999999,10.0,3.433333
5.0,5.0,6.0,3.0,Semi Detached Duplex,Life Camp,Abuja,79999999.0,9.0848611,16.0,7.3694922
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,90000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,83000000.0,6.4698419,14.0,3.5851718
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,73000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,165000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,175000000.0,6.4698419,16.0,3.5851718
4.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0,6.4698419,16.0,3.5851718
2.0,2.0,3.0,4.0,Block of Flats,Lekki,Lagos,50000000.0,6.4698419,7.0,3.5851718
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,17.0,3.5851718
4.0,5.0,5.0,2.0,Terraced Duplexes,Life Camp,Abuja,138000000.0,9.0848611,14.0,7.3694922
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0,6.4569054,16.0,3.8858955
3.0,4.0,4.0,8.0,Detached Bungalow,Gwarinpa,Abuja,50000000.0,9.0673179,11.0,7.398260199999999
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0,6.537182500000001,19.0,3.322734
