bedrooms,bathrooms,toilets,parking_space,title,town,state,price,latitude,total_rooms,longitude
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,310000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,15.0,3.5851718
3.0,4.0,4.0,1.0,Block of Flats,Alimosho,Lagos,28000000.0,6.5744462,11.0,3.2569872
3.0,3.0,4.0,4.0,Block of Flats,Lekki,Lagos,65000000.0,6.4698419,10.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,16.0,3.5851718
3.0,5.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,40000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0,6.464587400000001,13.0,3.5725244
4.0,6.0,6.0,4.0,Detached Duplex,Ibadan,Oyo,55000000.0,7.3775355,16.0,3.9470396
3.0,3.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,10.0,3.5851718
4.0,4.0,4.0,4.0,Detached Bungalow,Owerri West,Imo,35000000.0,5.4165507,12.0,6.985347399999999
6.0,6.0,6.0,1.0,Detached Duplex,Oluyole,Oyo,65000000.0,7.3621978,18.0,3.8502617
5.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,115000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,90000000.0,6.4698419,13.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Wuse,Abuja,200000000.0,9.0746601,15.0,7.476004700000001
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,250000000.0,6.449999999999999,13.0,3.433333
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,230000000.0,6.6178643,16.0,3.4000616
4.0,4.0,5.0,4.0,Terraced Duplexes,Guzape District,Abuja,75000000.0,9.0117252,13.0,7.5079538
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,250000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,90000000.0,6.601838,13.0,3.3514863
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0,6.537182500000001,19.0,3.322734
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,240000000.0,6.4698419,16.0,3.5851718
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,197000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,9.0,Detached Bungalow,Gwarinpa,Abuja,46000000.0,9.0673179,13.0,7.398260199999999
4.0,4.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,110000000.0,6.4698419,12.0,3.5851718
5.0,5.0,6.0,4.0,Detached Bungalow,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,5.0,Semi Detached Duplex,Apo,Abuja,50000000.0,8.9773902,14.0,7.4974852
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,350000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,280000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,13.0,3.5725244
5.0,5.0,6.0,4.0,Terraced Duplexes,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
5.0,4.0,5.0,3.0,Detached Duplex,Magodo,Lagos,78000000.0,6.6178643,14.0,3.4000616
4.0,6.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,235000000.0,6.6178643,16.0,3.4000616
4.0,4.0,5.0,3.0,Detached Duplex,Victoria Island (VI),Lagos,160000000.0,6.429098199999999,13.0,3.4238032
4.0,4.0,5.0,4.0,Semi Detached Duplex,Jabi,Abuja,70000000.0,9.0641062,13.0,7.422939500000001
5.0,5.0,6.0,8.0,Detached Duplex,Port Harcourt,Rivers,60000000.0,4.847222599999999,16.0,6.974603999999999
5.0,5.0,6.0,6.0,Detached Duplex,Gaduwa,Abuja,110000000.0,9.002694199999999,16.0,7.46544
4.0,5.0,5.0,4.0,Detached Duplex,Gwarinpa,Abuja,40000000.0,9.0673179,14.0,7.398260199999999
5.0,5.0,5.0,2.0,Detached Duplex,Lokogoma District,Abuja,200000000.0,8.978615699999999,15.0,7.458202999999998
5.0,5.0,6.0,4.0,Detached Duplex,Arepo,Ogun,58000000.0,6.6966956,16.0,3.4253559
4.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,140000000.0,6.601838,13.0,3.3514863
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Block of Flats,Ikoyi,Lagos,170000000.0,6.449999999999999,13.0,3.433333
4.0,4.0,5.0,2.0,Terraced Duplexes,Life Camp,Abuja,60000000.0,9.0848611,13.0,7.3694922
6.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,18.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,4.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,59000000.0,6.4698419,12.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0,6.4698419,15.0,3.5851718
3.0,3.0,3.0,3.0,Semi Detached Bungalow,Ajah,Lagos,28000000.0,6.464587400000001,9.0,3.5725244
5.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,185000000.0,6.4698419,14.0,3.5851718
5.0,7.0,7.0,4.0,Detached Duplex,Ikeja,Lagos,240000000.0,6.601838,19.0,3.3514863
4.0,5.0,5.0,3.0,Detached Duplex,Victoria Island (VI),Lagos,175000000.0,6.429098199999999,14.0,3.4238032
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,3.0,Semi Detached Duplex,Ibeju Lekki,Lagos,30000000.0,6.4569054,10.0,3.8858955
3.0,3.0,4.0,5.0,Semi Detached Duplex,Lugbe District,Abuja,65000000.0,8.9640864,10.0,7.3813708
5.0,5.0,6.0,3.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,16.0,3.5725244
5.0,5.0,6.0,4.0,Terraced Duplexes,Gaduwa,Abuja,60000000.0,9.002694199999999,16.0,7.46544
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,85000000.0,6.6178643,16.0,3.4000616
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,280000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,200000000.0,6.4698419,17.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,14.0,3.5851718
4.0,5.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,106000000.0,6.4698419,15.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,14.0,3.5851718
7.0,7.0,8.0,4.0,Detached Duplex,Katampe,Abuja,280000000.0,9.1010936,22.0,7.446778
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,175000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,280000000.0,6.449999999999999,13.0,3.433333
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
3.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,12.0,3.5851718
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0,6.537182500000001,19.0,3.322734
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,170000000.0,6.6178643,16.0,3.4000616
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,47000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
6.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,215000000.0,6.4698419,17.0,3.5851718
3.0,3.0,4.0,3.0,Block of Flats,Surulere,Lagos,45000000.0,6.4926317,10.0,3.3489671
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,12.0,3.5851718
5.0,5.0,6.0,3.0,Terraced Duplexes,Galadimawa,Abuja,35000000.0,8.9905333,16.0,7.4300234
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
5.0,5.0,7.0,6.0,Detached Duplex,Lekki,Lagos,350000000.0,6.4698419,17.0,3.5851718
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,40000000.0,6.464587400000001,13.0,3.5725244
1.0,1.0,5.0,4.0,Detached Duplex,Kubwa,Abuja,40000000.0,9.153848600000002,7.0,7.3219648
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0,6.4698419,16.0,3.5851718
6.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,19.0,3.5851718
5.0,6.0,6.0,1.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Terraced Duplexes,Lekki,Lagos,270000000.0,6.4698419,16.0,3.5851718
4.0,3.0,4.0,3.0,Terraced Duplexes,Ajah,Lagos,33000000.0,6.464587400000001,11.0,3.5725244
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,300000000.0,6.4698419,16.0,3.5851718
5.0,5.0,7.0,5.0,Detached Duplex,Lekki,Lagos,138000000.0,6.4698419,17.0,3.5851718
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,17.0,3.5851718
6.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,19.0,3.5851718
4.0,4.0,6.0,5.0,Detached Bungalow,Ikorodu,Lagos,50000000.0,6.6194131,14.0,3.5104537
7.0,7.0,8.0,1.0,Detached Duplex,Alimosho,Lagos,35000000.0,6.5744462,22.0,3.2569872
4.0,5.0,6.0,3.0,Terraced Duplexes,Jabi,Abuja,140000000.0,9.0641062,15.0,7.422939500000001
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,4.0,Semi Detached Duplex,Lugbe District,Abuja,45000000.0,8.9640864,15.0,7.3813708
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Bungalow,Port Harcourt,Rivers,30000000.0,4.847222599999999,13.0,6.974603999999999
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Ikeja,Lagos,245000000.0,6.601838,16.0,3.3514863
3.0,5.0,5.0,4.0,Block of Flats,Ikoyi,Lagos,210000000.0,6.449999999999999,13.0,3.433333
4.0,4.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,280000000.0,6.449999999999999,13.0,3.433333
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,57000000.0,6.4698419,13.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,15.0,3.5851718
5.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,245000000.0,6.4698419,15.0,3.5851718
4.0,3.0,3.0,6.0,Detached Bungalow,Surulere,Lagos,75000000.0,6.4926317,10.0,3.3489671
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Lokogoma District,Abuja,75000000.0,8.978615699999999,14.0,7.458202999999998
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,270000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Bungalow,Lekki,Lagos,67000000.0,6.4698419,14.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,17.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Ibadan,Oyo,50000000.0,7.3775355,13.0,3.9470396
5.0,7.0,7.0,6.0,Detached Duplex,Lekki,Lagos,300000000.0,6.4698419,19.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,14.0,3.5851718
3.0,4.0,4.0,4.0,Detached Bungalow,Ajah,Lagos,30000000.0,6.464587400000001,11.0,3.5725244
5.0,5.0,6.0,4.0,Semi Detached Duplex,Ikeja,Lagos,250000000.0,6.601838,16.0,3.3514863
4.0,5.0,6.0,3.0,Terraced Duplexes,Galadimawa,Abuja,65000000.0,8.9905333,15.0,7.4300234
2.0,2.0,3.0,2.0,Block of Flats,Lekki,Lagos,27000000.0,6.4698419,7.0,3.5851718
5.0,4.0,5.0,5.0,Detached Duplex,Owerri Municipal,Imo,75000000.0,5.4682267,14.0,7.0175879
3.0,3.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,40000000.0,6.4698419,10.0,3.5851718
3.0,4.0,4.0,4.0,Terraced Duplexes,Karmo,Abuja,45000000.0,9.0728668,11.0,7.362943899999999
5.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,265000000.0,6.601838,14.0,3.3514863
3.0,4.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,34000000.0,6.4698419,11.0,3.5851718
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,18.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,5.0,Detached Duplex,Ibadan,Oyo,55000000.0,7.3775355,13.0,3.9470396
3.0,3.0,4.0,3.0,Terraced Duplexes,Apo,Abuja,55000000.0,8.9773902,10.0,7.4974852
4.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,60000000.0,6.601838,13.0,3.3514863
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,15.0,3.5851718
1.0,1.0,1.0,4.0,Block of Flats,Owerri Municipal,Imo,28000000.0,5.4682267,3.0,7.0175879
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,50000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Ikeja,Lagos,130000000.0,6.601838,16.0,3.3514863
3.0,3.0,3.0,3.0,Terraced Duplexes,Lugbe District,Abuja,42000000.0,8.9640864,9.0,7.3813708
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,60000000.0,6.6178643,16.0,3.4000616
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,105000000.0,6.4698419,13.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,128000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,140000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,150000000.0,6.6178643,16.0,3.4000616
3.0,3.0,4.0,4.0,Block of Flats,Utako,Abuja,45000000.0,9.0678511,10.0,7.446440199999999
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,115000000.0,6.4698419,16.0,3.5851718
4.0,3.0,3.0,4.0,Detached Bungalow,Owerri Municipal,Imo,58000000.0,5.4682267,10.0,7.0175879
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,16.0,3.5851718
8.0,5.0,5.0,4.0,Detached Duplex,Ibadan,Oyo,70000000.0,7.3775355,18.0,3.9470396
5.0,5.0,6.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,270000000.0,6.429098199999999,16.0,3.4238032
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Guzape District,Abuja,300000000.0,9.0117252,16.0,7.5079538
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,14.0,3.5851718
5.0,6.0,6.0,8.0,Detached Duplex,Ikeja,Lagos,70000000.0,6.601838,17.0,3.3514863
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
3.0,3.0,3.0,2.0,Detached Duplex,Ifako-Ijaiye,Lagos,30000000.0,6.6849677,9.0,3.2885455
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Apo,Abuja,60000000.0,8.9773902,13.0,7.4974852
3.0,2.0,2.0,4.0,Block of Flats,Ibadan,Oyo,45000000.0,7.3775355,7.0,3.9470396
4.0,4.0,5.0,4.0,Semi Detached Duplex,Katampe,Abuja,80000000.0,9.1010936,13.0,7.446778
5.0,5.0,7.0,4.0,Detached Bungalow,Gaduwa,Abuja,150000000.0,9.002694199999999,17.0,7.46544
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,5.0,Semi Detached Duplex,Gwarinpa,Abuja,125000000.0,9.0673179,14.0,7.398260199999999
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,52000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Terraced Duplexes,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,7.0,Detached Duplex,Ajah,Lagos,50000000.0,6.464587400000001,13.0,3.5725244
6.0,6.0,7.0,1.0,Detached Duplex,Isheri,Lagos,140000000.0,6.6351156,19.0,3.3603044
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,280000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,1.0,Detached Duplex,Jabi,Abuja,350000000.0,9.0641062,16.0,7.422939500000001
4.0,5.0,5.0,4.0,Terraced Duplexes,Asokoro District,Abuja,55000000.0,9.0479272,14.0,7.515513299999999
5.0,5.0,6.0,1.0,Detached Duplex,Port Harcourt,Rivers,50000000.0,4.847222599999999,16.0,6.974603999999999
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,5.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,14.0,3.5725244
4.0,5.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,45000000.0,9.0848611,14.0,7.3694922
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,350000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,90000000.0,6.6178643,16.0,3.4000616
5.0,4.0,4.0,4.0,Detached Duplex,Ibadan,Oyo,60000000.0,7.3775355,13.0,3.9470396
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,150000000.0,6.429098199999999,13.0,3.4238032
3.0,4.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,36000000.0,6.4698419,11.0,3.5851718
3.0,4.0,4.0,2.0,Block of Flats,Yaba,Lagos,43000000.0,6.5095442,11.0,3.3710936
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,15.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,17.0,3.5851718
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,68000000.0,6.4698419,13.0,3.5851718
6.0,8.0,8.0,7.0,Detached Duplex,Ibadan,Oyo,96000000.0,7.3775355,22.0,3.9470396
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,7.0,Detached Duplex,Wuse,Abuja,250000000.0,9.0746601,16.0,7.476004700000001
6.0,6.0,7.0,1.0,Detached Duplex,Ikeja,Lagos,170000000.0,6.601838,19.0,3.3514863
5.0,5.0,5.0,3.0,Semi Detached Duplex,Ikoyi,Lagos,320000000.0,6.449999999999999,15.0,3.433333
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,110000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Isheri North,Lagos,60000000.0,6.6334151,13.0,3.41202
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Guzape District,Abuja,65000000.0,9.0117252,13.0,7.5079538
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,100000000.0,6.464587400000001,16.0,3.5725244
5.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,58000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,280000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,110000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,64000000.0,6.4698419,13.0,3.5851718
5.0,6.0,6.0,3.0,Terraced Duplexes,Life Camp,Abuja,105000000.0,9.0848611,17.0,7.3694922
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,3.0,Terraced Duplexes,Gwarinpa,Abuja,250000000.0,9.0673179,14.0,7.398260199999999
4.0,4.0,5.0,5.0,Detached Duplex,Ikeja,Lagos,130000000.0,6.601838,13.0,3.3514863
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,13.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
3.0,3.0,4.0,2.0,Detached Bungalow,Ikeja,Lagos,45000000.0,6.601838,10.0,3.3514863
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Block of Flats,Owerri Municipal,Imo,150000000.0,5.4682267,14.0,7.0175879
3.0,3.0,3.0,4.0,Detached Bungalow,Life Camp,Abuja,35000000.0,9.0848611,9.0,7.3694922
5.0,3.0,5.0,7.0,Detached Duplex,Gwarinpa,Abuja,200000000.0,9.0673179,13.0,7.398260199999999
3.0,5.0,5.0,4.0,Block of Flats,Utako,Abuja,35000000.0,9.0678511,13.0,7.446440199999999
3.0,3.0,4.0,4.0,Detached Bungalow,Lugbe District,Abuja,40000000.0,8.9640864,10.0,7.3813708
4.0,4.0,4.0,4.0,Terraced Duplexes,Ajah,Lagos,40000000.0,6.464587400000001,12.0,3.5725244
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,13.0,3.5851718
